"seqnames","start","end","width","strand","V4","V5","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"7",107580008,107580407,400,"*","*",0.28751905477785,"Promoter (<=1kb)",7,107580246,107618615,38370,1,"ENSG00000075790","ENST00000465919",0,"55973","BCAP29","B cell receptor associated protein 29"
"1",39183930,39184329,400,"*","*",0.264759921059663,"Intron (ENST00000361689/ENSG00000127603, intron 2 of 93)",1,39204695,39254375,49681,1,"ENSG00000127603","ENST00000494012",-20366,"23499","MACF1","microtubule actin crosslinking factor 1"
"5",142783517,142783916,400,"*","*",0.308374715557913,"Intron (ENST00000645722/ENSG00000145819, intron 1 of 22)",5,142772717,142894335,121619,1,"ENSG00000145819","ENST00000378013",10800,"23092","ARHGAP26","Rho GTPase activating protein 26"
"12",12357114,12357513,400,"*","*",0.277904167039401,"Promoter (<=1kb)",12,12357358,12435885,78528,1,"ENSG00000165714","ENST00000543990",0,"118426","BORCS5","BLOC-1 related complex subunit 5"
"9",37753775,37754174,400,"*","*",0.26852307612734,"Promoter (<=1kb)",9,37753803,37778965,25163,1,"ENSG00000165275","ENST00000377753",0,"158234","TRMT10B","tRNA methyltransferase 10B"
"12",108838290,108838689,400,"*","*",0.255059981637833,"Promoter (1-2kb)",12,108836908,108837006,99,2,"ENSG00000207622","ENST00000384890",-1284,"693204","MIR619","microRNA 619"
"19",16338107,16338506,400,"*","*",0.324898601217872,"Distal Intergenic",19,16324840,16327260,2421,1,"ENSG00000127528","ENST00000592003",13267,"10365","KLF2","Kruppel like factor 2"
"20",36645601,36646000,400,"*","*",0.225851537208963,"Promoter (<=1kb)",20,36612519,36645881,33363,2,"ENSG00000101082","ENST00000360672",0,"84174","SLA2","Src like adaptor 2"
"2",232310428,232310827,400,"*","*",0.277251070216295,"Intron (ENST00000273009/ENSG00000144535, intron 13 of 13)",2,232328508,232336976,8469,1,"ENSG00000144535","ENST00000429283",-17681,"129563","DIS3L2","DIS3 like 3'-5' exoribonuclease 2"
"X",73944312,73944711,400,"*","*",0.296933475615558,"Promoter (<=1kb)",23,73944317,73945726,1410,1,"ENSG00000225470","ENST00000669168",0,"554203","JPX","JPX transcript, XIST activator"
"7",38359163,38359562,400,"*","*",0.27498081102031,"Promoter (<=1kb)",7,38358512,38359162,651,2,"ENSG00000211699","ENST00000390346",-1,"6976","TRGV3","T cell receptor gamma variable 3"
"6",12084839,12085238,400,"*","*",0.345030518581988,"Intron (ENST00000491710/ENSG00000095951, intron 2 of 3)",6,12125746,12164575,38830,1,"ENSG00000095951","ENST00000399469",-40508,"3096","HIVEP1","HIVEP zinc finger 1"
"1",172117768,172118167,400,"*","*",0.344132495022648,"Intron (ENST00000688173/ENSG00000197959, intron 12 of 14)",1,172138808,172138888,81,1,"ENSG00000283152","ENST00000636555",-20641,"100422882","MIR3120","microRNA 3120"
"12",50532453,50533045,593,"*","*",0.236317496818952,"Intron (ENST00000549620/ENSG00000066084, intron 1 of 7)",12,50504985,50748657,243673,1,"ENSG00000066084","ENST00000301180",27468,"57609","DIP2B","disco interacting protein 2 homolog B"
"3",71130501,71130900,400,"*","*",0.329445124927122,"Promoter (<=1kb)",3,70959191,71130592,171402,2,"ENSG00000114861","ENST00000497355",0,"27086","FOXP1","forkhead box P1"
"6",30816450,30817072,623,"*","*",0.24954241606415,"Intron (ENST00000419357/ENSG00000214894, intron 1 of 1)",6,30798211,30830659,32449,2,"ENSG00000214894","ENST00000419357",13587,"401247","LINC00243","long intergenic non-protein coding RNA 243"
"19",46347062,46347461,400,"*","*",0.266162651875979,"Promoter (<=1kb)",19,46347087,46390975,43889,1,"ENSG00000011485","ENST00000012443",0,"5536","PPP5C","protein phosphatase 5 catalytic subunit"
"16",18790030,18790429,400,"*","*",0.25444090853421,"Promoter (<=1kb)",16,18781295,18790334,9040,2,"ENSG00000134419","ENST00000322989",0,"6210","RPS15A","ribosomal protein S15a"
"1",152034735,152035134,400,"*","*",0.262737703824572,"Promoter (1-2kb)",1,152032506,152037004,4499,2,"ENSG00000163191","ENST00000271638",1870,"6282","S100A11","S100 calcium binding protein A11"
"14",101824775,101825174,400,"*","*",0.253222667543496,"Promoter (<=1kb)",14,101824838,101856885,32048,1,"ENSG00000078304","ENST00000556373",0,"5527","PPP2R5C","protein phosphatase 2 regulatory subunit B'gamma"
"15",85316325,85316724,400,"*","*",0.292605838128879,"Promoter (<=1kb)",15,85314667,85315516,850,2,"ENSG00000218052","ENST00000558015",-809,"642935","ADAMTS7P4","ADAMTS7 pseudogene 4"
"12",109477404,109477803,400,"*","*",0.28403445619939,"Promoter (<=1kb)",12,109477628,109484021,6394,1,"ENSG00000151148","ENST00000539843",0,"89910","UBE3B","ubiquitin protein ligase E3B"
"11",3865674,3866073,400,"*","*",0.270099161812101,"Promoter (1-2kb)",11,3867103,4059403,192301,1,"ENSG00000167323","ENST00000532610",-1030,"6786","STIM1","stromal interaction molecule 1"
"3",183541030,183541429,400,"*","*",0.287402259860103,"Intron (ENST00000468734/ENSG00000172578, intron 1 of 7)",3,183520212,183544785,24574,2,"ENSG00000172578","ENST00000487643",3356,"89857","KLHL6","kelch like family member 6"
"1",151158751,151159150,400,"*","*",0.255742419817669,"Promoter (2-3kb)",1,151156664,151169133,12470,1,"ENSG00000163156","ENST00000602841",2087,"79005","SCNM1","sodium channel modifier 1"
"7",129611365,129611764,400,"*","*",0.30026772799856,"Promoter (<=1kb)",7,129611720,129757076,145357,1,"ENSG00000106459","ENST00000393232",0,"4899","NRF1","nuclear respiratory factor 1"
"4",39698518,39698917,400,"*","*",0.24216653072007,"Promoter (<=1kb)",4,39698328,39778633,80306,1,"ENSG00000078140","ENST00000510719",190,"3093","UBE2K","ubiquitin conjugating enzyme E2 K"
"11",103091680,103092079,400,"*","*",0.274399552825318,"Promoter (<=1kb)",11,103062346,103091861,29516,2,"ENSG00000137692","ENST00000529294",0,"84259","DCUN1D5","defective in cullin neddylation 1 domain containing 5"
"1",151057617,151058016,400,"*","*",0.226444348025222,"Promoter (1-2kb)",1,151052114,151059574,7461,2,"ENSG00000197622","ENST00000483763",1558,"56882","CDC42SE1","CDC42 small effector 1"
"19",1883050,1883449,400,"*","*",0.240232605306292,"Promoter (<=1kb)",19,1876977,1883602,6626,2,"ENSG00000129968","ENST00000588598",153,"81926","ABHD17A","abhydrolase domain containing 17A, depalmitoylase"
"22",17087820,17088219,400,"*","*",0.30856814985564,"Promoter (2-3kb)",22,17085057,17097509,12453,1,"ENSG00000177663","ENST00000459971",2763,"23765","IL17RA","interleukin 17 receptor A"
"19",6800979,6801378,400,"*","*",0.235967469788641,"Intron (ENST00000602142/ENSG00000141968, intron 1 of 26)",19,6816436,6857364,40929,1,"ENSG00000141968","ENST00000539284",-15058,"7409","VAV1","vav guanine nucleotide exchange factor 1"
"20",59165204,59165603,400,"*","*",0.244505091780323,"Promoter (1-2kb)",20,59163821,59259113,95293,1,"ENSG00000124203","ENST00000371030",1383,"128611","ZNF831","zinc finger protein 831"
"10",6182611,6183010,400,"*","*",0.2903302122842,"Intron (ENST00000379789/ENSG00000170525, intron 1 of 14)",10,6163833,6217177,53345,1,"ENSG00000170525","ENST00000639949",18778,"5209","PFKFB3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"13",28137700,28138099,400,"*","*",0.332657927216499,"Promoter (<=1kb)",13,28136843,28138193,1351,2,"ENSG00000261485","ENST00000563843",94,NA,NA,NA
"18",50968006,50968405,400,"*","*",0.291249502636007,"Promoter (<=1kb)",18,50968040,50988121,20082,1,"ENSG00000141642","ENST00000269466",0,"55520","ELAC1","elaC ribonuclease Z 1"
"2",47176149,47176548,400,"*","*",0.29371149376033,"Promoter (<=1kb)",2,47160084,47176511,16428,2,"ENSG00000143933","ENST00000272298",0,"805","CALM2","calmodulin 2"
"13",79481502,79481901,400,"*","*",0.30742774040046,"Promoter (<=1kb)",13,79481474,79554096,72623,1,"ENSG00000102471","ENST00000620924",28,"54602","NDFIP2","Nedd4 family interacting protein 2"
"17",7012399,7012798,400,"*","*",0.266271113479307,"Promoter (<=1kb)",17,7012635,7017502,4868,1,"ENSG00000161939","ENST00000549775",0,"100529209","RNASEK-C17orf49","RNASEK-C17orf49 readthrough"
"14",106005091,106005490,400,"*","*",0.277691273969779,"Promoter (<=1kb)",14,106005095,106005574,480,2,"ENSG00000211935","ENST00000390595",84,"28473","IGHV1-3","immunoglobulin heavy variable 1-3"
"3",113695871,113696270,400,"*","*",0.298654615136229,"Promoter (<=1kb)",3,113648385,113696642,48258,2,"ENSG00000176542","ENST00000316407",372,"205717","USF3","upstream transcription factor family member 3"
"3",52153458,52153857,400,"*","*",0.262197157460118,"Promoter (<=1kb)",3,52075454,52154404,78951,2,"ENSG00000164087","ENST00000474012",547,"25886","POC1A","POC1 centriolar protein A"
"21",42406075,42406474,400,"*","*",0.223299443207771,"Promoter (2-3kb)",21,42403917,42447530,43614,1,"ENSG00000160185","ENST00000473381",2158,"53347","UBASH3A","ubiquitin associated and SH3 domain containing A"
"1",228108978,228109377,400,"*","*",0.250857138013923,"Promoter (<=1kb)",1,228106679,228109004,2326,2,"ENSG00000162910","ENST00000366735",0,"128308","MRPL55","mitochondrial ribosomal protein L55"
"19",19202822,19203221,400,"*","*",0.269080226713867,"Promoter (<=1kb)",19,19202078,19202844,767,2,"ENSG00000184162","ENST00000539678",0,"126382","NR2C2AP","nuclear receptor 2C2 associated protein"
"9",124202607,124203006,400,"*","*",0.279716817213693,"Distal Intergenic",9,124257606,124352438,94833,1,"ENSG00000119408","ENST00000540326",-54600,"10783","NEK6","NIMA related kinase 6"
"8",67064074,67064473,400,"*","*",0.280275736831312,"Promoter (<=1kb)",8,67064316,67196246,131931,1,"ENSG00000104218","ENST00000675306",0,"79848","CSPP1","centrosome and spindle pole associated protein 1"
"8",81097103,81097502,400,"*","*",0.254097925860821,"Intron (ENST00000220597/ENSG00000076641, intron 1 of 8)",8,80967810,81112068,144259,2,"ENSG00000076641","ENST00000220597",14566,"55824","PAG1","phosphoprotein membrane anchor with glycosphingolipid microdomains 1"
"1",158996265,158996664,400,"*","*",0.333196050391351,"Distal Intergenic",1,158999968,159014929,14962,1,"ENSG00000163565","ENST00000566111",-3304,"3428","IFI16","interferon gamma inducible protein 16"
"21",39349369,39349768,400,"*","*",0.300230004549284,"Promoter (<=1kb)",21,39342879,39349647,6769,2,"ENSG00000205581","ENST00000380747",0,"3150","HMGN1","high mobility group nucleosome binding domain 1"
"1",159076504,159076903,400,"*","*",0.261511223256821,"Promoter (<=1kb)",1,159062484,159076766,14283,2,"ENSG00000163568","ENST00000368130",0,"9447","AIM2","absent in melanoma 2"
"13",49791715,49792114,400,"*","*",0.315393794604244,"Promoter (<=1kb)",13,49699320,49792682,93363,2,"ENSG00000102753","ENST00000261667",568,"3839","KPNA3","karyopherin subunit alpha 3"
"3",143120553,143120952,400,"*","*",0.328438622182617,"Promoter (<=1kb)",3,143119771,143124014,4244,1,"ENSG00000175040","ENST00000309575",782,"9435","CHST2","carbohydrate sulfotransferase 2"
"22",19419754,19420153,400,"*","*",0.251575358785305,"Intron (ENST00000340170/ENSG00000100084, intron 1 of 20)",22,19398061,19430263,32203,2,"ENSG00000100084","ENST00000464189",10110,"7290","HIRA","histone cell cycle regulator"
"16",57734855,57735254,400,"*","*",0.283525512185204,"Promoter (<=1kb)",16,57735739,57752055,16317,1,"ENSG00000140854","ENST00000562592",-485,"10300","KATNB1","katanin regulatory subunit B1"
"14",23071393,23071792,400,"*","*",0.245470654143401,"Promoter (<=1kb)",14,23058564,23071565,13002,2,"ENSG00000100813","ENST00000557515",0,"22985","ACIN1","apoptotic chromatin condensation inducer 1"
"9",92147458,92147857,400,"*","*",0.299890628161628,"Promoter (<=1kb)",9,92147592,92148306,715,1,"ENSG00000225511","ENST00000421234",0,NA,NA,NA
"20",58309132,58309531,400,"*","*",0.297351035035671,"Promoter (<=1kb)",20,58228947,58309451,80505,2,"ENSG00000124224","ENST00000650934",0,NA,NA,NA
"9",76393968,76394367,400,"*","*",0.2764541417496,"Promoter (<=1kb)",9,76385546,76394132,8587,2,"ENSG00000135002","ENST00000490113",0,"55312","RFK","riboflavin kinase"
"4",1202113,1202512,400,"*","*",0.239106857007734,"Promoter (<=1kb)",4,1199613,1201357,1745,2,"ENSG00000159674","ENST00000505653",-756,"10417","SPON2","spondin 2"
"6",44387711,44388110,400,"*","*",0.281925072462508,"Promoter (<=1kb)",6,44387706,44450425,62720,1,"ENSG00000096401","ENST00000371477",5,"988","CDC5L","cell division cycle 5 like"
"20",34009176,34009575,400,"*","*",0.271039760446873,"Intron (ENST00000375114/ENSG00000125970, intron 1 of 8)",20,34014969,34017749,2781,2,"ENSG00000228386","ENST00000451556",8174,NA,NA,NA
"1",75724512,75724911,400,"*","*",0.289324423739839,"Promoter (<=1kb)",1,75724598,75763401,38804,1,"ENSG00000117054","ENST00000681361",0,"34","ACADM","acyl-CoA dehydrogenase medium chain"
"14",67599838,67600237,400,"*","*",0.312855660552569,"Promoter (<=1kb)",14,67581955,67600169,18215,2,"ENSG00000100564","ENST00000561272",0,"5283","PIGH","phosphatidylinositol glycan anchor biosynthesis class H"
"20",44885994,44886393,400,"*","*",0.285905528648281,"Promoter (<=1kb)",20,44885752,44901756,16005,1,"ENSG00000166913","ENST00000445830",242,"7529","YWHAB","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta"
"21",46368748,46369147,400,"*","*",0.260319148121298,"Intron (ENST00000359568/ENSG00000160299, intron 15 of 46)",21,46348239,46353326,5088,1,"ENSG00000160299","ENST00000483844",20509,"5116","PCNT","pericentrin"
"13",27171945,27172368,424,"*","*",0.301486676413548,"Promoter (<=1kb)",13,27172259,27182998,10740,1,"ENSG00000230641","ENST00000452222",0,NA,NA,NA
"1",27914160,27914559,400,"*","*",0.284801116090965,"Promoter (<=1kb)",1,27892073,27914513,22441,2,"ENSG00000117748","ENST00000313433",0,"6118","RPA2","replication protein A2"
"1",41656232,41656631,400,"*","*",0.285855569459133,"Intron (ENST00000643665/ENSG00000127124, intron 1 of 7)",1,41506365,41662325,155961,2,"ENSG00000127124","ENST00000643665",5694,"59269","HIVEP3","HIVEP zinc finger 3"
"6",142885243,142885642,400,"*","*",0.297413099948355,"Intron (ENST00000012134/ENSG00000010818, intron 1 of 8)",6,142779543,142837047,57505,2,"ENSG00000010818","ENST00000474532",-48196,"3097","HIVEP2","HIVEP zinc finger 2"
"7",102306909,102307308,400,"*","*",0.302971597020789,"Intron (ENST00000617975/ENSG00000160999, intron 2 of 4)",7,102293103,102293187,85,1,"ENSG00000264675","ENST00000581001",13806,"100422858","MIR4285","microRNA 4285"
"19",18021061,18021583,523,"*","*",0.24127996215543,"Promoter (<=1kb)",19,18022403,18032099,9697,1,"ENSG00000273654","ENST00000621646",-820,NA,NA,NA
"18",77131752,77132151,400,"*","*",0.253445558663306,"Promoter (<=1kb)",18,77012779,77131684,118906,2,"ENSG00000197971","ENST00000397863",-68,"4155","MBP","myelin basic protein"
"10",32244781,32245180,400,"*","*",0.324185079703552,"Distal Intergenic",10,32231849,32232245,397,2,"ENSG00000233190","ENST00000442520",-12536,NA,NA,NA
"6",130020365,130020764,400,"*","*",0.326506470585631,"Promoter (<=1kb)",6,130020491,130141440,120950,1,"ENSG00000198945","ENST00000368139",0,"84456","L3MBTL3","L3MBTL histone methyl-lysine binding protein 3"
"8",143684604,143685003,400,"*","*",0.286448176299687,"Promoter (<=1kb)",8,143684510,143693711,9202,1,"ENSG00000181135","ENST00000530341",94,"286075","ZNF707","zinc finger protein 707"
"15",60591605,60592004,400,"*","*",0.28884682220095,"Promoter (<=1kb)",15,60528073,60592517,64445,2,"ENSG00000069667","ENST00000558234",513,"6095","RORA","RAR related orphan receptor A"
"12",11171198,11171603,406,"*","*",0.268937745570646,"Promoter (<=1kb)",12,10937408,11171573,234166,2,"ENSG00000212127","ENST00000381852",0,"50840","TAS2R14","taste 2 receptor member 14"
"X",46836976,46837375,400,"*","*",0.301161647939977,"Promoter (<=1kb)",23,46837043,46882358,45316,1,"ENSG00000102218","ENST00000218340",0,"6102","RP2","RP2 activator of ARL3 GTPase"
"1",167447918,167448317,400,"*","*",0.232352382563051,"Intron (ENST00000362089/ENSG00000198821, intron 1 of 7)",1,167455195,167458646,3452,1,"ENSG00000287218","ENST00000660512",-6878,NA,NA,NA
"12",94208327,94208726,400,"*","*",0.248324839260418,"Intron (ENST00000258526/ENSG00000136040, intron 4 of 30)",12,94226489,94227453,965,1,"ENSG00000136040","ENST00000546659",-17763,"10154","PLXNC1","plexin C1"
"15",63970101,63970500,400,"*","*",0.238980676042905,"Intron (ENST00000261891/ENSG00000035664, intron 3 of 10)",15,63928274,63935953,7680,1,"ENSG00000259351","ENST00000558050",41827,"101928988","LOC101928988","uncharacterized LOC101928988"
"GL000205.2",140343,140742,400,"*","*",0.331035674160709,"Distal Intergenic",29,93050,93150,101,2,"ENSG00000276932","ENST00000620032",-47193,NA,NA,NA
"7",38362592,38362991,400,"*","*",0.260558048355156,"Promoter (<=1kb)",7,38362864,38363518,655,2,"ENSG00000233306","ENST00000426402",527,"6974","TRGV2","T cell receptor gamma variable 2"
"8",94420091,94420490,400,"*","*",0.276596457920024,"Intron (ENST00000336148/ENSG00000197275, intron 3 of 14)",8,94427716,94436944,9229,2,"ENSG00000265817","ENST00000481490",16454,"100861412","FSBP","fibrinogen silencer binding protein"
"18",74148023,74148422,400,"*","*",0.296356835614692,"Promoter (<=1kb)",18,74148523,74158012,9490,1,"ENSG00000075336","ENST00000580087",-101,"29090","TIMM21","translocase of inner mitochondrial membrane 21"
"11",72793853,72794252,400,"*","*",0.288670358875401,"Promoter (<=1kb)",11,72754729,72794047,39319,2,"ENSG00000214530","ENST00000334805",0,"10809","STARD10","StAR related lipid transfer domain containing 10"
"14",39432640,39433039,400,"*","*",0.288187160082282,"Promoter (<=1kb)",14,39432647,40200727,768081,1,"ENSG00000258526","ENST00000650911",0,NA,NA,NA
"7",64307318,64307717,400,"*","*",0.283459541157015,"Promoter (<=1kb)",7,64307459,64314017,6559,1,"ENSG00000234444","ENST00000493036",0,"728927","ZNF736","zinc finger protein 736"
"8",10054780,10055179,400,"*","*",0.307887503157048,"Promoter (<=1kb)",8,9984004,10055041,71038,2,"ENSG00000286622","ENST00000659604",0,NA,NA,NA
"11",72040405,72040804,400,"*","*",0.228057242292741,"Promoter (<=1kb)",11,72021226,72040710,19485,2,"ENSG00000137497","ENST00000535947",0,"4926","NUMA1","nuclear mitotic apparatus protein 1"
"1",92832043,92832442,400,"*","*",0.268341707931999,"Promoter (<=1kb)",1,92832057,92841923,9867,1,"ENSG00000122406","ENST00000645119",0,"6125","RPL5","ribosomal protein L5"
"13",113208206,113208605,400,"*","*",0.280987840447056,"Promoter (<=1kb)",13,113208193,113265072,56880,1,"ENSG00000139842","ENST00000375441",13,"8451","CUL4A","cullin 4A"
"20",62793931,62794330,400,"*","*",0.286713542212008,"Promoter (2-3kb)",20,62796473,62801729,5257,1,"ENSG00000101189","ENST00000370487",-2143,"55257","MRGBP","MRG domain binding protein"
"10",12366338,12366737,400,"*","*",0.324431321456221,"Intron (ENST00000619168/ENSG00000183049, intron 1 of 10)",10,12350342,12350695,354,2,"ENSG00000289395","ENST00000689893",-15643,NA,NA,NA
"14",34873758,34874157,400,"*","*",0.251246430996578,"Promoter (<=1kb)",14,34874343,34876459,2117,1,"ENSG00000258738","ENST00000557373",-186,"112268124","BAZ1A-AS1","BAZ1A antisense RNA 1"
